fecha,Estación,Precipitación
2010-12-19,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2010-12-19,La Hierra - Destacamento Nº 52,49mm
2010-12-19,La Verbena - Comisaría,43mm
2010-12-19,Las Mulitas - Comisaría Nº 19,---mm
2010-12-19,Mulas Grandes - Destacamento Nº 54,48mm
2010-12-19,Puente de Hierro - Destacamento Nº 50,52mm
2010-12-19,Rincón de Mesa - Destacamento Nº 53,47mm
2010-12-19,Rincón del Chañar - Destacamento Nº 55,47mm
2010-12-19,San Pedro - Destacamento,---mm
2010-12-19,San Víctor - Subcomisaría Nº 22,30mm
2011-01-25,Atencio - Subcomisaría,3mm
2011-01-25,Feliciano - Ciudad - Est.Agromet. DPH,5mm
2011-01-25,La Esmeralda - Comis.Nº 15 (Basualdo),9mm
2011-01-25,La Hierra - Destacamento Nº 52,5mm
2011-01-25,La Verbena - Comisaría,4mm
2011-01-25,Las Mulitas - Comisaría Nº 19,4mm
2011-01-25,Mulas Grandes - Destacamento Nº 54,5mm
2011-01-25,Puente de Hierro - Destacamento Nº 50,6mm
2011-01-25,Rincón de Mesa - Destacamento Nº 53,8mm
2011-01-25,Rincón del Chañar - Destacamento Nº 55,9mm
2011-01-25,San Pedro - Destacamento,---mm
2011-01-25,San Víctor - Subcomisaría Nº 22,3mm
2011-01-27,Atencio - Subcomisaría,---mm
2011-01-27,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2011-01-27,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-01-27,La Hierra - Destacamento Nº 52,---mm
2011-01-27,La Verbena - Comisaría,---mm
2011-01-27,Las Mulitas - Comisaría Nº 19,---mm
2011-01-27,Mulas Grandes - Destacamento Nº 54,---mm
2011-01-27,Puente de Hierro - Destacamento Nº 50,---mm
2011-01-27,Rincón de Mesa - Destacamento Nº 53,---mm
2011-01-27,Rincón del Chañar - Destacamento Nº 55,---mm
2011-01-27,San Pedro - Destacamento,---mm
2011-01-27,San Víctor - Subcomisaría Nº 22,---mm
2011-01-28,Atencio - Subcomisaría,---mm
2011-01-28,Feliciano - Ciudad - Est.Agromet. DPH,4mm
2011-01-28,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-01-28,La Hierra - Destacamento Nº 52,---mm
2011-01-28,La Verbena - Comisaría,---mm
2011-01-28,Las Mulitas - Comisaría Nº 19,---mm
2011-01-28,Mulas Grandes - Destacamento Nº 54,---mm
2011-01-28,Puente de Hierro - Destacamento Nº 50,---mm
2011-01-28,Rincón de Mesa - Destacamento Nº 53,---mm
2011-01-28,Rincón del Chañar - Destacamento Nº 55,---mm
2011-01-28,San Pedro - Destacamento,---mm
2011-01-28,San Víctor - Subcomisaría Nº 22,---mm
2011-02-07,Atencio - Subcomisaría,---mm
2011-02-07,Feliciano - Ciudad - Est.Agromet. DPH,54mm
2011-02-07,La Esmeralda - Comis.Nº 15 (Basualdo),22mm
2011-02-07,La Hierra - Destacamento Nº 52,---mm
2011-02-07,La Verbena - Comisaría,32mm
2011-02-07,Las Mulitas - Comisaría Nº 19,70mm
2011-02-07,Mulas Grandes - Destacamento Nº 54,32mm
2011-02-07,Puente de Hierro - Destacamento Nº 50,10mm
2011-02-07,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-07,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-07,San Pedro - Destacamento,---mm
2011-02-07,San Víctor - Subcomisaría Nº 22,1mm
2011-02-09,Atencio - Subcomisaría,---mm
2011-02-09,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2011-02-09,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-09,La Hierra - Destacamento Nº 52,---mm
2011-02-09,La Verbena - Comisaría,---mm
2011-02-09,Las Mulitas - Comisaría Nº 19,---mm
2011-02-09,Mulas Grandes - Destacamento Nº 54,---mm
2011-02-09,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-09,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-09,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-09,San Pedro - Destacamento,---mm
2011-02-09,San Víctor - Subcomisaría Nº 22,---mm
2011-02-12,Atencio - Subcomisaría,---mm
2011-02-12,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2011-02-12,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-12,La Hierra - Destacamento Nº 52,---mm
2011-02-12,La Verbena - Comisaría,---mm
2011-02-12,Las Mulitas - Comisaría Nº 19,---mm
2011-02-12,Mulas Grandes - Destacamento Nº 54,---mm
2011-02-12,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-12,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-12,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-12,San Pedro - Destacamento,---mm
2011-02-12,San Víctor - Subcomisaría Nº 22,---mm
2011-02-18,Atencio - Subcomisaría,---mm
2011-02-18,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2011-02-18,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-18,La Hierra - Destacamento Nº 52,---mm
2011-02-18,La Verbena - Comisaría,---mm
2011-02-18,Las Mulitas - Comisaría Nº 19,---mm
2011-02-18,Mulas Grandes - Destacamento Nº 54,---mm
2011-02-18,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-18,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-18,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-18,San Pedro - Destacamento,---mm
2011-02-18,San Víctor - Subcomisaría Nº 22,---mm
2011-02-19,Atencio - Subcomisaría,---mm
2011-02-19,Feliciano - Ciudad - Est.Agromet. DPH,14mm
2011-02-19,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-19,La Hierra - Destacamento Nº 52,---mm
2011-02-19,La Verbena - Comisaría,10mm
2011-02-19,Las Mulitas - Comisaría Nº 19,35mm
2011-02-19,Mulas Grandes - Destacamento Nº 54,15mm
2011-02-19,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-19,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-19,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-19,San Pedro - Destacamento,---mm
2011-02-19,San Víctor - Subcomisaría Nº 22,37mm
2011-02-20,Atencio - Subcomisaría,---mm
2011-02-20,Feliciano - Ciudad - Est.Agromet. DPH,14mm
2011-02-20,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-20,La Hierra - Destacamento Nº 52,---mm
2011-02-20,La Verbena - Comisaría,10mm
2011-02-20,Las Mulitas - Comisaría Nº 19,35mm
2011-02-20,Mulas Grandes - Destacamento Nº 54,15mm
2011-02-20,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-20,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-20,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-20,San Pedro - Destacamento,---mm
2011-02-20,San Víctor - Subcomisaría Nº 22,37mm
2011-02-21,Atencio - Subcomisaría,---mm
2011-02-21,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2011-02-21,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-21,La Hierra - Destacamento Nº 52,---mm
2011-02-21,La Verbena - Comisaría,---mm
2011-02-21,Las Mulitas - Comisaría Nº 19,---mm
2011-02-21,Mulas Grandes - Destacamento Nº 54,---mm
2011-02-21,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-21,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-21,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-21,San Pedro - Destacamento,---mm
2011-02-21,San Víctor - Subcomisaría Nº 22,---mm
2011-02-22,Atencio - Subcomisaría,---mm
2011-02-22,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2011-02-22,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-22,La Hierra - Destacamento Nº 52,---mm
2011-02-22,La Verbena - Comisaría,---mm
2011-02-22,Las Mulitas - Comisaría Nº 19,---mm
2011-02-22,Mulas Grandes - Destacamento Nº 54,---mm
2011-02-22,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-22,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-22,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-22,San Pedro - Destacamento,---mm
2011-02-22,San Víctor - Subcomisaría Nº 22,---mm
2011-02-23,Atencio - Subcomisaría,---mm
2011-02-23,Feliciano - Ciudad - Est.Agromet. DPH,3mm
2011-02-23,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-02-23,La Hierra - Destacamento Nº 52,19mm
2011-02-23,La Verbena - Comisaría,5mm
2011-02-23,Las Mulitas - Comisaría Nº 19,---mm
2011-02-23,Mulas Grandes - Destacamento Nº 54,20mm
2011-02-23,Puente de Hierro - Destacamento Nº 50,---mm
2011-02-23,Rincón de Mesa - Destacamento Nº 53,---mm
2011-02-23,Rincón del Chañar - Destacamento Nº 55,---mm
2011-02-23,San Pedro - Destacamento,---mm
2011-02-23,San Víctor - Subcomisaría Nº 22,10mm
2011-03-12,Atencio - Subcomisaría,4mm
2011-03-12,Feliciano - Ciudad - Est.Agromet. DPH,4mm
2011-03-12,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-03-12,La Hierra - Destacamento Nº 52,6mm
2011-03-12,La Verbena - Comisaría,3mm
2011-03-12,Las Mulitas - Comisaría Nº 19,3mm
2011-03-12,Mulas Grandes - Destacamento Nº 54,6mm
2011-03-12,Puente de Hierro - Destacamento Nº 50,5mm
2011-03-12,Rincón de Mesa - Destacamento Nº 53,4mm
2011-03-12,Rincón del Chañar - Destacamento Nº 55,5mm
2011-03-12,San Pedro - Destacamento,---mm
2011-03-12,San Víctor - Subcomisaría Nº 22,5mm
2011-03-16,Atencio - Subcomisaría,---mm
2011-03-16,Feliciano - Ciudad - Est.Agromet. DPH,---mm
2011-03-16,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
2011-03-16,La Hierra - Destacamento Nº 52,---mm
2011-03-16,La Verbena - Comisaría,---mm
2011-03-16,Las Mulitas - Comisaría Nº 19,---mm
2011-03-16,Mulas Grandes - Destacamento Nº 54,---mm
2011-03-16,Puente de Hierro - Destacamento Nº 50,---mm
2011-03-16,Rincón de Mesa - Destacamento Nº 53,---mm
2011-03-16,Rincón del Chañar - Destacamento Nº 55,---mm
2011-03-16,San Pedro - Destacamento,---mm
2011-03-16,San Víctor - Subcomisaría Nº 22,---mm
2011-03-17,Atencio - Subcomisaría,3mm
2011-03-17,Feliciano - Ciudad - Est.Agromet. DPH,17mm
2011-03-17,La Esmeralda - Comis.Nº 15 (Basualdo),---mm
