fecha,Estación,Precipitación
2011-02-19,Villa Mantero - Comisaría,---mm
2011-02-20,Basavilbaso - Comisaría,---mm
2011-02-20,Colonia Elias - Comisaría,---mm
2011-02-20,Estación Herrera - Comisaría,---mm
2011-02-20,Las Moscas - Subcomisaría,---mm
2011-02-20,Libaros - Subcomisaría,---mm
2011-02-20,Pronunciamiento - Comisaría,---mm
2011-02-20,Santa Anita - Comisaría,---mm
2011-02-20,Uruguay - Ciudad,---mm
2011-02-20,Villa Mantero - Comisaría,---mm
2011-02-21,Basavilbaso - Comisaría,---mm
2011-02-21,Colonia Elias - Comisaría,---mm
2011-02-21,Estación Herrera - Comisaría,---mm
2011-02-21,Las Moscas - Subcomisaría,---mm
2011-02-21,Libaros - Subcomisaría,---mm
2011-02-21,Pronunciamiento - Comisaría,---mm
2011-02-21,Santa Anita - Comisaría,---mm
2011-02-21,Uruguay - Ciudad,---mm
2011-02-21,Villa Mantero - Comisaría,---mm
2011-02-22,Basavilbaso - Comisaría,65mm
2011-02-22,Colonia Elias - Comisaría,41mm
2011-02-22,Estación Herrera - Comisaría,19mm
2011-02-22,Las Moscas - Subcomisaría,101mm
2011-02-22,Libaros - Subcomisaría,94mm
2011-02-22,Pronunciamiento - Comisaría,22mm
2011-02-22,Santa Anita - Comisaría,77mm
2011-02-22,Uruguay - Ciudad,52mm
2011-02-22,Villa Mantero - Comisaría,94mm
2011-02-23,Basavilbaso - Comisaría,27mm
2011-02-23,Colonia Elias - Comisaría,25mm
2011-02-23,Estación Herrera - Comisaría,26mm
2011-02-23,Las Moscas - Subcomisaría,32mm
2011-02-23,Libaros - Subcomisaría,26mm
2011-02-23,Pronunciamiento - Comisaría,26mm
2011-02-23,Santa Anita - Comisaría,30mm
2011-02-23,Uruguay - Ciudad,20mm
2011-02-23,Villa Mantero - Comisaría,39mm
2011-03-12,Basavilbaso - Comisaría,---mm
2011-03-12,Colonia Elias - Comisaría,---mm
2011-03-12,Estación Herrera - Comisaría,---mm
2011-03-12,Las Moscas - Subcomisaría,---mm
2011-03-12,Libaros - Subcomisaría,---mm
2011-03-12,Pronunciamiento - Comisaría,---mm
2011-03-12,Santa Anita - Comisaría,---mm
2011-03-12,Uruguay - Ciudad,---mm
2011-03-12,Villa Mantero - Comisaría,---mm
2011-03-16,Basavilbaso - Comisaría,---mm
2011-03-16,Colonia Elias - Comisaría,---mm
2011-03-16,Estación Herrera - Comisaría,---mm
2011-03-16,Las Moscas - Subcomisaría,---mm
2011-03-16,Libaros - Subcomisaría,---mm
2011-03-16,Pronunciamiento - Comisaría,---mm
2011-03-16,Santa Anita - Comisaría,---mm
2011-03-16,Uruguay - Ciudad,---mm
2011-03-16,Villa Mantero - Comisaría,---mm
2011-03-17,Basavilbaso - Comisaría,8mm
2011-03-17,Colonia Elias - Comisaría,4mm
2011-03-17,Estación Herrera - Comisaría,8mm
2011-03-17,Las Moscas - Subcomisaría,7mm
2011-03-17,Libaros - Subcomisaría,7mm
2011-03-17,Pronunciamiento - Comisaría,5mm
2011-03-17,Santa Anita - Comisaría,7mm
2011-03-17,Uruguay - Ciudad,7mm
2011-03-17,Villa Mantero - Comisaría,7mm
2011-03-23,Basavilbaso - Comisaría,20mm
2011-03-23,Colonia Elias - Comisaría,19mm
2011-03-23,Estación Herrera - Comisaría,15mm
2011-03-23,Las Moscas - Subcomisaría,16mm
2011-03-23,Libaros - Subcomisaría,16mm
2011-03-23,Pronunciamiento - Comisaría,18mm
2011-03-23,Santa Anita - Comisaría,22mm
2011-03-23,Uruguay - Ciudad,---mm
2011-03-23,Villa Mantero - Comisaría,18mm
2011-03-24,Basavilbaso - Comisaría,38mm
2011-03-24,Colonia Elias - Comisaría,17mm
2011-03-24,Estación Herrera - Comisaría,45mm
2011-03-24,Las Moscas - Subcomisaría,5mm
2011-03-24,Libaros - Subcomisaría,4mm
2011-03-24,Pronunciamiento - Comisaría,52mm
2011-03-24,Santa Anita - Comisaría,40mm
2011-03-24,Uruguay - Ciudad,58mm
2011-03-24,Villa Mantero - Comisaría,45mm
2011-03-26,Basavilbaso - Comisaría,23mm
