fecha,Estación,Precipitación
2012-09-30,San Salvador - Comisaría,---mm
2012-10-01,General Campos - Comisaría,8mm
2012-10-01,San Salvador - Comisaría,10mm
2012-10-02,General Campos - Comisaría,---mm
2012-10-02,San Salvador - Comisaría,2mm
2012-10-05,General Campos - Comisaría,40mm
2012-10-05,San Salvador - Comisaría,41mm
2012-10-06,General Campos - Comisaría,17mm
2012-10-06,San Salvador - Comisaría,46mm
2012-10-07,General Campos - Comisaría,40mm
2012-10-07,San Salvador - Comisaría,32mm
2012-10-08,General Campos - Comisaría,35mm
2012-10-08,San Salvador - Comisaría,29mm
2012-10-21,General Campos - Comisaría,60mm
2012-10-21,San Salvador - Comisaría,48mm
2012-10-22,General Campos - Comisaría,---mm
2012-10-22,San Salvador - Comisaría,---mm
2012-10-23,General Campos - Comisaría,---mm
2012-10-23,San Salvador - Comisaría,---mm
2012-10-27,General Campos - Comisaría,---mm
2012-10-27,San Salvador - Comisaría,---mm
2012-10-28,General Campos - Comisaría,---mm
2012-10-28,San Salvador - Comisaría,---mm
2012-10-29,General Campos - Comisaría,25mm
2012-10-29,San Salvador - Comisaría,64mm
2012-10-31,General Campos - Comisaría,---mm
2012-10-31,San Salvador - Comisaría,---mm
2012-11-09,General Campos - Comisaría,42mm
2012-11-09,San Salvador - Comisaría,55mm
2012-11-10,General Campos - Comisaría,17mm
2012-11-10,San Salvador - Comisaría,11mm
2012-11-18,General Campos - Comisaría,---mm
2012-11-18,San Salvador - Comisaría,---mm
2012-11-22,General Campos - Comisaría,16mm
2012-11-22,San Salvador - Comisaría,18mm
2012-11-30,General Campos - Comisaría,---mm
2012-11-30,San Salvador - Comisaría,---mm
2012-12-03,General Campos - Comisaría,12mm
2012-12-03,San Salvador - Comisaría,9mm
2012-12-06,General Campos - Comisaría,80mm
2012-12-06,San Salvador - Comisaría,81mm
2012-12-10,General Campos - Comisaría,19mm
2012-12-10,San Salvador - Comisaría,23mm
2012-12-12,General Campos - Comisaría,100mm
2012-12-12,San Salvador - Comisaría,10mm
2012-12-15,General Campos - Comisaría,---mm
2012-12-15,San Salvador - Comisaría,---mm
2012-12-16,General Campos - Comisaría,---mm
2012-12-16,San Salvador - Comisaría,27mm
2012-12-17,General Campos - Comisaría,50mm
2012-12-17,San Salvador - Comisaría,39mm
2012-12-18,General Campos - Comisaría,70mm
2012-12-18,San Salvador - Comisaría,83mm
2012-12-19,General Campos - Comisaría,15mm
2012-12-19,San Salvador - Comisaría,35mm
2012-12-20,General Campos - Comisaría,---mm
2012-12-20,San Salvador - Comisaría,---mm
2012-12-25,General Campos - Comisaría,---mm
2012-12-25,San Salvador - Comisaría,---mm
2012-12-31,General Campos - Comisaría,15mm
2012-12-31,San Salvador - Comisaría,10mm
2013-01-16,General Campos - Comisaría,---mm
2013-01-16,San Salvador - Comisaría,---mm
2013-01-17,General Campos - Comisaría,---mm
2013-01-17,San Salvador - Comisaría,---mm
2013-01-20,General Campos - Comisaría,---mm
2013-01-20,San Salvador - Comisaría,---mm
2013-01-23,General Campos - Comisaría,---mm
2013-01-23,San Salvador - Comisaría,---mm
2013-01-24,General Campos - Comisaría,4mm
2013-01-24,San Salvador - Comisaría,2mm
2013-01-31,General Campos - Comisaría,0mm
2013-01-31,San Salvador - Comisaría,0mm
2013-02-01,General Campos - Comisaría,---mm
2013-02-01,San Salvador - Comisaría,---mm
2013-02-16,General Campos - Comisaría,24mm
2013-02-16,San Salvador - Comisaría,25mm
2013-02-17,General Campos - Comisaría,---mm
2013-02-17,San Salvador - Comisaría,---mm
2013-02-18,General Campos - Comisaría,9mm
2013-02-18,San Salvador - Comisaría,10mm
2013-02-23,General Campos - Comisaría,---mm
2013-02-23,San Salvador - Comisaría,---mm
2013-02-24,General Campos - Comisaría,33mm
2013-02-24,San Salvador - Comisaría,51mm
2013-03-01,General Campos - Comisaría,30mm
2013-03-01,San Salvador - Comisaría,27mm
2013-03-02,General Campos - Comisaría,---mm
2013-03-02,San Salvador - Comisaría,---mm
2013-03-08,General Campos - Comisaría,---mm
2013-03-08,San Salvador - Comisaría,---mm
2013-03-11,General Campos - Comisaría,5mm
2013-03-11,San Salvador - Comisaría,7mm
2013-03-14,General Campos - Comisaría,7mm
2013-03-14,San Salvador - Comisaría,5mm
2013-03-19,General Campos - Comisaría,2mm
2013-03-19,San Salvador - Comisaría,5mm
2013-03-20,General Campos - Comisaría,5mm
2013-03-20,San Salvador - Comisaría,6mm
2013-03-25,General Campos - Comisaría,---mm
2013-03-25,San Salvador - Comisaría,---mm
2013-04-01,General Campos - Comisaría,---mm
2013-04-01,San Salvador - Comisaría,---mm
2013-04-10,General Campos - Comisaría,---mm
2013-04-10,San Salvador - Comisaría,---mm
2013-04-11,General Campos - Comisaría,28mm
2013-04-11,San Salvador - Comisaría,56mm
2013-04-27,General Campos - Comisaría,---mm
2013-04-27,San Salvador - Comisaría,---mm
2013-04-28,General Campos - Comisaría,---mm
2013-04-28,San Salvador - Comisaría,---mm
2013-05-01,General Campos - Comisaría,45mm
2013-05-01,San Salvador - Comisaría,59mm
2013-05-02,General Campos - Comisaría,70mm
2013-05-02,San Salvador - Comisaría,90mm
2013-05-17,General Campos - Comisaría,---mm
2013-05-17,San Salvador - Comisaría,---mm
2013-05-28,General Campos - Comisaría,33mm
2013-05-28,San Salvador - Comisaría,13mm
2013-06-13,General Campos - Comisaría,---mm
2013-06-13,San Salvador - Comisaría,---mm
2013-06-14,General Campos - Comisaría,---mm
2013-06-14,San Salvador - Comisaría,---mm
2013-07-05,General Campos - Comisaría,13mm
2013-07-05,San Salvador - Comisaría,6mm
