fecha,Estación,Precipitación
2011-02-12,Lucas Sur I - Subcomisaría,---mm
2011-02-12,Mojones Norte - Comisaría Nº 22,---mm
2011-02-12,Mojones Sur I - Comisaría Nº 27,---mm
2011-02-12,Paso de La Laguna - Raíces Oeste,---mm
2011-02-12,Raíces Oeste - Comisaría Nº 29,---mm
2011-02-12,Villa Clara - Comisaría,---mm
2011-02-12,Villa Dominguez - Comisaría,---mm
2011-02-18,Ingeniero Sajaroff - Subcomisaría,---mm
2011-02-18,Lucas Norte - Subcomisaría,---mm
2011-02-18,Lucas Sur I - Subcomisaría,---mm
2011-02-18,Mojones Norte - Comisaría Nº 22,---mm
2011-02-18,Mojones Sur I - Comisaría Nº 27,---mm
2011-02-18,Paso de La Laguna - Raíces Oeste,---mm
2011-02-18,Raíces Oeste - Comisaría Nº 29,---mm
2011-02-18,Villa Clara - Comisaría,---mm
2011-02-18,Villa Dominguez - Comisaría,---mm
2011-02-19,Ingeniero Sajaroff - Subcomisaría,---mm
2011-02-19,Lucas Norte - Subcomisaría,---mm
2011-02-19,Lucas Sur I - Subcomisaría,---mm
2011-02-19,Mojones Norte - Comisaría Nº 22,---mm
2011-02-19,Mojones Sur I - Comisaría Nº 27,---mm
2011-02-19,Paso de La Laguna - Raíces Oeste,---mm
2011-02-19,Raíces Oeste - Comisaría Nº 29,---mm
2011-02-19,Villa Clara - Comisaría,---mm
2011-02-19,Villa Dominguez - Comisaría,---mm
2011-02-20,Ingeniero Sajaroff - Subcomisaría,---mm
2011-02-20,Lucas Norte - Subcomisaría,---mm
2011-02-20,Lucas Sur I - Subcomisaría,---mm
2011-02-20,Mojones Norte - Comisaría Nº 22,---mm
2011-02-20,Mojones Sur I - Comisaría Nº 27,---mm
2011-02-20,Paso de La Laguna - Raíces Oeste,---mm
2011-02-20,Raíces Oeste - Comisaría Nº 29,---mm
2011-02-20,Villa Clara - Comisaría,---mm
2011-02-20,Villa Dominguez - Comisaría,---mm
2011-02-21,Ingeniero Sajaroff - Subcomisaría,---mm
2011-02-21,Lucas Norte - Subcomisaría,---mm
2011-02-21,Lucas Sur I - Subcomisaría,---mm
2011-02-21,Mojones Norte - Comisaría Nº 22,---mm
2011-02-21,Mojones Sur I - Comisaría Nº 27,---mm
2011-02-21,Paso de La Laguna - Raíces Oeste,---mm
2011-02-21,Raíces Oeste - Comisaría Nº 29,---mm
2011-02-21,Villa Clara - Comisaría,---mm
2011-02-21,Villa Dominguez - Comisaría,---mm
2011-02-22,Ingeniero Sajaroff - Subcomisaría,122mm
2011-02-22,Lucas Norte - Subcomisaría,38mm
2011-02-22,Lucas Sur I - Subcomisaría,80mm
2011-02-22,Mojones Norte - Comisaría Nº 22,39mm
2011-02-22,Mojones Sur I - Comisaría Nº 27,104mm
2011-02-22,Paso de La Laguna - Raíces Oeste,---mm
2011-02-22,Raíces Oeste - Comisaría Nº 29,125mm
2011-02-22,Villa Clara - Comisaría,134mm
2011-02-22,Villa Dominguez - Comisaría,122mm
2011-02-23,Ingeniero Sajaroff - Subcomisaría,7mm
2011-02-23,Lucas Norte - Subcomisaría,---mm
2011-02-23,Lucas Sur I - Subcomisaría,---mm
2011-02-23,Mojones Norte - Comisaría Nº 22,---mm
2011-02-23,Mojones Sur I - Comisaría Nº 27,1mm
2011-02-23,Paso de La Laguna - Raíces Oeste,---mm
2011-02-23,Raíces Oeste - Comisaría Nº 29,2mm
2011-02-23,Villa Clara - Comisaría,14mm
2011-02-23,Villa Dominguez - Comisaría,7mm
2011-03-12,Ingeniero Sajaroff - Subcomisaría,12mm
2011-03-12,Lucas Norte - Subcomisaría,10mm
2011-03-12,Lucas Sur I - Subcomisaría,---mm
2011-03-12,Mojones Norte - Comisaría Nº 22,15mm
2011-03-12,Mojones Sur I - Comisaría Nº 27,1mm
2011-03-12,Paso de La Laguna - Raíces Oeste,---mm
2011-03-12,Raíces Oeste - Comisaría Nº 29,14mm
2011-03-12,Villa Clara - Comisaría,8mm
2011-03-12,Villa Dominguez - Comisaría,20mm
2011-03-16,Ingeniero Sajaroff - Subcomisaría,3mm
2011-03-16,Lucas Norte - Subcomisaría,4mm
2011-03-16,Lucas Sur I - Subcomisaría,---mm
2011-03-16,Mojones Norte - Comisaría Nº 22,0mm
2011-03-16,Mojones Sur I - Comisaría Nº 27,1mm
2011-03-16,Paso de La Laguna - Raíces Oeste,4mm
2011-03-16,Raíces Oeste - Comisaría Nº 29,4mm
2011-03-16,Villa Clara - Comisaría,1mm
2011-03-16,Villa Dominguez - Comisaría,10mm
2011-03-17,Ingeniero Sajaroff - Subcomisaría,2mm
2011-03-17,Lucas Norte - Subcomisaría,2mm
2011-03-17,Lucas Sur I - Subcomisaría,---mm
2011-03-17,Mojones Norte - Comisaría Nº 22,5mm
2011-03-17,Mojones Sur I - Comisaría Nº 27,---mm
2011-03-17,Paso de La Laguna - Raíces Oeste,---mm
2011-03-17,Raíces Oeste - Comisaría Nº 29,5mm
2011-03-17,Villa Clara - Comisaría,2mm
2011-03-17,Villa Dominguez - Comisaría,2mm
2011-03-23,Ingeniero Sajaroff - Subcomisaría,6mm
2011-03-23,Lucas Norte - Subcomisaría,5mm
2011-03-23,Lucas Sur I - Subcomisaría,10mm
2011-03-23,Mojones Norte - Comisaría Nº 22,9mm
2011-03-23,Mojones Sur I - Comisaría Nº 27,12mm
2011-03-23,Paso de La Laguna - Raíces Oeste,---mm
2011-03-23,Raíces Oeste - Comisaría Nº 29,10mm
2011-03-23,Villa Clara - Comisaría,2mm
2011-03-23,Villa Dominguez - Comisaría,9mm
2011-03-24,Ingeniero Sajaroff - Subcomisaría,15mm
2011-03-24,Lucas Norte - Subcomisaría,75mm
2011-03-24,Lucas Sur I - Subcomisaría,9mm
2011-03-24,Mojones Norte - Comisaría Nº 22,40mm
2011-03-24,Mojones Sur I - Comisaría Nº 27,10mm
2011-03-24,Paso de La Laguna - Raíces Oeste,17mm
2011-03-24,Raíces Oeste - Comisaría Nº 29,17mm
2011-03-24,Villa Clara - Comisaría,15mm
2011-03-24,Villa Dominguez - Comisaría,10mm
2011-03-26,Ingeniero Sajaroff - Subcomisaría,---mm
2011-03-26,Lucas Norte - Subcomisaría,---mm
2011-03-26,Lucas Sur I - Subcomisaría,---mm
2011-03-26,Mojones Norte - Comisaría Nº 22,---mm
2011-03-26,Mojones Sur I - Comisaría Nº 27,---mm
2011-03-26,Paso de La Laguna - Raíces Oeste,---mm
2011-03-26,Raíces Oeste - Comisaría Nº 29,---mm
2011-03-26,Villa Clara - Comisaría,---mm
2011-03-26,Villa Dominguez - Comisaría,---mm
2011-04-02,Ingeniero Sajaroff - Subcomisaría,---mm
