fecha,Estación,Precipitación
2011-10-07,Gdor Echagüe - Comisaría,34mm
2011-10-07,Gdor Mansilla - Comisaría,50mm
2011-10-07,Gdor. Maciá - Comisaría,38mm
2011-10-07,Rosario del Tala - OSM,39mm
2011-10-07,Sauce Norte,42mm
2011-10-07,Tala - Ciudad,---mm
2011-10-09,Durazno - Comisaría,---mm
2011-10-09,Gdor Echagüe - Comisaría,---mm
2011-10-09,Gdor Mansilla - Comisaría,---mm
2011-10-09,Gdor. Maciá - Comisaría,---mm
2011-10-09,Rosario del Tala - OSM,---mm
2011-10-09,Sauce Norte,---mm
2011-10-09,Tala - Ciudad,---mm
2011-10-12,Durazno - Comisaría,18mm
2011-10-12,Gdor Echagüe - Comisaría,17mm
