fecha,Estación,Precipitación
2013-11-11,Pastor Britos,---mm
2013-11-11,Pehuajó Sur - Subcomisaría,---mm
2013-11-11,Perdices,---mm
2013-11-11,Rincón del Gato - Comisaría,---mm
2013-11-11,Talitas - Subcomisaría,---mm
2013-11-15,Alarcón - Destacamento,13mm
2013-11-15,Aldea San Antonio (Scheffer),30mm
2013-11-15,Costa Río Uruguay - Comisaría,15mm
2013-11-15,Costa San Antonio,26mm
2013-11-15,Cuchilla Redonda - Comisaría,16mm
2013-11-15,Escriña - Destacamento,20mm
2013-11-15,Estación Gilbert - Comisaría,18mm
2013-11-15,Faustino M. Parera - Destacamento,15mm
2013-11-15,Gchú - Ciudad - Municipalidad,---mm
2013-11-15,Gral. Almada - Comisaría,18mm
2013-11-15,Irazusta - Subcomisaría,12mm
2013-11-15,Pastor Britos,18mm
2013-11-15,Pehuajó Sur - Subcomisaría,19mm
2013-11-15,Perdices,15mm
2013-11-15,Rincón del Gato - Comisaría,8mm
2013-11-15,Talitas - Subcomisaría,15mm
2013-11-19,Alarcón - Destacamento,---mm
2013-11-19,Aldea San Antonio (Scheffer),---mm
2013-11-19,Costa Río Uruguay - Comisaría,---mm
2013-11-19,Costa San Antonio,---mm
2013-11-19,Cuchilla Redonda - Comisaría,---mm
2013-11-19,Escriña - Destacamento,---mm
2013-11-19,Estación Gilbert - Comisaría,---mm
2013-11-19,Faustino M. Parera - Destacamento,---mm
2013-11-19,Gchú - Ciudad - Municipalidad,---mm
2013-11-19,Gral. Almada - Comisaría,---mm
2013-11-19,Irazusta - Subcomisaría,---mm
2013-11-19,Pastor Britos,---mm
2013-11-19,Pehuajó Sur - Subcomisaría,---mm
2013-11-19,Perdices,---mm
2013-11-19,Rincón del Gato - Comisaría,---mm
2013-11-19,Talitas - Subcomisaría,---mm
2013-11-25,Alarcón - Destacamento,---mm
2013-11-25,Aldea San Antonio (Scheffer),---mm
2013-11-25,Costa Río Uruguay - Comisaría,---mm
2013-11-25,Costa San Antonio,---mm
2013-11-25,Cuchilla Redonda - Comisaría,---mm
2013-11-25,Escriña - Destacamento,---mm
2013-11-25,Estación Gilbert - Comisaría,---mm
2013-11-25,Faustino M. Parera - Destacamento,---mm
2013-11-25,Gchú - Ciudad - Municipalidad,---mm
2013-11-25,Gral. Almada - Comisaría,---mm
2013-11-25,Irazusta - Subcomisaría,---mm
2013-11-25,Pastor Britos,---mm
2013-11-25,Pehuajó Sur - Subcomisaría,---mm
2013-11-25,Perdices,---mm
2013-11-25,Rincón del Gato - Comisaría,---mm
2013-11-25,Talitas - Subcomisaría,---mm
2013-11-26,Alarcón - Destacamento,---mm
2013-11-26,Aldea San Antonio (Scheffer),35mm
2013-11-26,Costa Río Uruguay - Comisaría,---mm
2013-11-26,Costa San Antonio,---mm
2013-11-26,Cuchilla Redonda - Comisaría,---mm
2013-11-26,Escriña - Destacamento,---mm
2013-11-26,Estación Gilbert - Comisaría,---mm
2013-11-26,Faustino M. Parera - Destacamento,---mm
2013-11-26,Gchú - Ciudad - Municipalidad,32mm
2013-11-26,Gral. Almada - Comisaría,---mm
2013-11-26,Irazusta - Subcomisaría,12mm
2013-11-26,Pastor Britos,---mm
2013-11-26,Pehuajó Sur - Subcomisaría,15mm
2013-11-26,Perdices,---mm
2013-11-26,Rincón del Gato - Comisaría,---mm
2013-11-26,Talitas - Subcomisaría,---mm
2013-12-02,Alarcón - Destacamento,8mm
2013-12-02,Aldea San Antonio (Scheffer),5mm
2013-12-02,Costa Río Uruguay - Comisaría,---mm
2013-12-02,Costa San Antonio,5mm
2013-12-02,Cuchilla Redonda - Comisaría,---mm
2013-12-02,Escriña - Destacamento,10mm
2013-12-02,Estación Gilbert - Comisaría,10mm
2013-12-02,Faustino M. Parera - Destacamento,5mm
2013-12-02,Gchú - Ciudad - Municipalidad,33mm
2013-12-02,Gral. Almada - Comisaría,5mm
2013-12-02,Irazusta - Subcomisaría,---mm
2013-12-02,Pastor Britos,5mm
2013-12-02,Pehuajó Sur - Subcomisaría,---mm
2013-12-02,Perdices,7mm
2013-12-02,Rincón del Gato - Comisaría,---mm
2013-12-02,Talitas - Subcomisaría,---mm
2013-12-04,Alarcón - Destacamento,---mm
2013-12-04,Aldea San Antonio (Scheffer),---mm
2013-12-04,Costa Río Uruguay - Comisaría,---mm
2013-12-04,Costa San Antonio,---mm
2013-12-04,Cuchilla Redonda - Comisaría,---mm
2013-12-04,Escriña - Destacamento,---mm
2013-12-04,Estación Gilbert - Comisaría,---mm
2013-12-04,Faustino M. Parera - Destacamento,---mm
2013-12-04,Gchú - Ciudad - Municipalidad,---mm
2013-12-04,Gral. Almada - Comisaría,---mm
2013-12-04,Irazusta - Subcomisaría,---mm
2013-12-04,Pastor Britos,---mm
2013-12-04,Pehuajó Sur - Subcomisaría,---mm
2013-12-04,Perdices,---mm
2013-12-04,Rincón del Gato - Comisaría,---mm
2013-12-04,Talitas - Subcomisaría,---mm
2013-12-08,Alarcón - Destacamento,18mm
2013-12-08,Aldea San Antonio (Scheffer),13mm
2013-12-08,Costa Río Uruguay - Comisaría,---mm
2013-12-08,Costa San Antonio,---mm
2013-12-08,Cuchilla Redonda - Comisaría,---mm
2013-12-08,Escriña - Destacamento,15mm
2013-12-08,Estación Gilbert - Comisaría,15mm
2013-12-08,Faustino M. Parera - Destacamento,---mm
2013-12-08,Gchú - Ciudad - Municipalidad,---mm
2013-12-08,Gral. Almada - Comisaría,---mm
2013-12-08,Irazusta - Subcomisaría,---mm
2013-12-08,Pastor Britos,5mm
2013-12-08,Pehuajó Sur - Subcomisaría,---mm
2013-12-08,Perdices,---mm
2013-12-08,Rincón del Gato - Comisaría,10mm
2013-12-08,Talitas - Subcomisaría,---mm
2013-12-16,Alarcón - Destacamento,---mm
2013-12-16,Aldea San Antonio (Scheffer),---mm
2013-12-16,Costa Río Uruguay - Comisaría,---mm
2013-12-16,Costa San Antonio,5mm
2013-12-16,Cuchilla Redonda - Comisaría,---mm
2013-12-16,Escriña - Destacamento,---mm
2013-12-16,Estación Gilbert - Comisaría,---mm
2013-12-16,Faustino M. Parera - Destacamento,---mm
2013-12-16,Gchú - Ciudad - Municipalidad,---mm
2013-12-16,Gral. Almada - Comisaría,---mm
2013-12-16,Irazusta - Subcomisaría,---mm
2013-12-16,Pastor Britos,---mm
2013-12-16,Pehuajó Sur - Subcomisaría,---mm
2013-12-16,Perdices,---mm
2013-12-16,Rincón del Gato - Comisaría,---mm
2013-12-16,Talitas - Subcomisaría,15mm
2013-12-30,Alarcón - Destacamento,10mm
2013-12-30,Aldea San Antonio (Scheffer),10mm
2013-12-30,Costa Río Uruguay - Comisaría,---mm
2013-12-30,Costa San Antonio,10mm
2013-12-30,Cuchilla Redonda - Comisaría,10mm
2013-12-30,Escriña - Destacamento,10mm
2013-12-30,Estación Gilbert - Comisaría,10mm
2013-12-30,Faustino M. Parera - Destacamento,10mm
2013-12-30,Gchú - Ciudad - Municipalidad,28mm
2013-12-30,Gral. Almada - Comisaría,15mm
2013-12-30,Irazusta - Subcomisaría,15mm
2013-12-30,Pastor Britos,10mm
2013-12-30,Pehuajó Sur - Subcomisaría,10mm
2013-12-30,Perdices,18mm
2013-12-30,Rincón del Gato - Comisaría,20mm
2013-12-30,Talitas - Subcomisaría,13mm
2013-12-31,Alarcón - Destacamento,---mm
2013-12-31,Aldea San Antonio (Scheffer),---mm
2013-12-31,Costa Río Uruguay - Comisaría,---mm
2013-12-31,Costa San Antonio,---mm
2013-12-31,Cuchilla Redonda - Comisaría,---mm
2013-12-31,Escriña - Destacamento,---mm
2013-12-31,Estación Gilbert - Comisaría,---mm
2013-12-31,Faustino M. Parera - Destacamento,---mm
2013-12-31,Gchú - Ciudad - Municipalidad,---mm
2013-12-31,Gral. Almada - Comisaría,---mm
2013-12-31,Irazusta - Subcomisaría,---mm
2013-12-31,Pastor Britos,---mm
2013-12-31,Pehuajó Sur - Subcomisaría,---mm
2013-12-31,Perdices,---mm
2013-12-31,Rincón del Gato - Comisaría,---mm
2013-12-31,Talitas - Subcomisaría,---mm
2014-01-02,Alarcón - Destacamento,---mm
2014-01-02,Aldea San Antonio (Scheffer),10mm
2014-01-02,Costa Río Uruguay - Comisaría,---mm
2014-01-02,Costa San Antonio,26mm
2014-01-02,Cuchilla Redonda - Comisaría,6mm
2014-01-02,Escriña - Destacamento,28mm
2014-01-02,Estación Gilbert - Comisaría,26mm
2014-01-02,Faustino M. Parera - Destacamento,25mm
2014-01-02,Gchú - Ciudad - Municipalidad,52mm
2014-01-02,Gral. Almada - Comisaría,25mm
2014-01-02,Irazusta - Subcomisaría,15mm
2014-01-02,Pastor Britos,25mm
2014-01-02,Pehuajó Sur - Subcomisaría,23mm
2014-01-02,Perdices,---mm
2014-01-02,Rincón del Gato - Comisaría,---mm
2014-01-02,Talitas - Subcomisaría,20mm
2014-01-07,Alarcón - Destacamento,12mm
2014-01-07,Aldea San Antonio (Scheffer),33mm
2014-01-07,Costa Río Uruguay - Comisaría,8mm
2014-01-07,Costa San Antonio,---mm
2014-01-07,Cuchilla Redonda - Comisaría,14mm
2014-01-07,Escriña - Destacamento,5mm
2014-01-07,Estación Gilbert - Comisaría,5mm
2014-01-07,Faustino M. Parera - Destacamento,---mm
2014-01-07,Gchú - Ciudad - Municipalidad,8mm
2014-01-07,Gral. Almada - Comisaría,15mm
2014-01-07,Irazusta - Subcomisaría,15mm
2014-01-07,Pastor Britos,15mm
2014-01-07,Pehuajó Sur - Subcomisaría,15mm
2014-01-07,Perdices,19mm
2014-01-07,Rincón del Gato - Comisaría,7mm
2014-01-07,Talitas - Subcomisaría,13mm
2014-01-10,Alarcón - Destacamento,30mm
2014-01-10,Aldea San Antonio (Scheffer),5mm
2014-01-10,Costa Río Uruguay - Comisaría,19mm
2014-01-10,Costa San Antonio,18mm
2014-01-10,Cuchilla Redonda - Comisaría,32mm
2014-01-10,Escriña - Destacamento,42mm
2014-01-10,Estación Gilbert - Comisaría,22mm
2014-01-10,Faustino M. Parera - Destacamento,15mm
2014-01-10,Gchú - Ciudad - Municipalidad,17mm
2014-01-10,Gral. Almada - Comisaría,15mm
2014-01-10,Irazusta - Subcomisaría,19mm
2014-01-10,Pastor Britos,20mm
2014-01-10,Pehuajó Sur - Subcomisaría,14mm
2014-01-10,Perdices,18mm
2014-01-10,Rincón del Gato - Comisaría,20mm
2014-01-10,Talitas - Subcomisaría,13mm
2014-01-19,Alarcón - Destacamento,28mm
2014-01-19,Aldea San Antonio (Scheffer),3mm
2014-01-19,Costa Río Uruguay - Comisaría,---mm
2014-01-19,Costa San Antonio,18mm
2014-01-19,Cuchilla Redonda - Comisaría,20mm
2014-01-19,Escriña - Destacamento,17mm
2014-01-19,Estación Gilbert - Comisaría,20mm
2014-01-19,Faustino M. Parera - Destacamento,19mm
2014-01-19,Gchú - Ciudad - Municipalidad,---mm
2014-01-19,Gral. Almada - Comisaría,19mm
2014-01-19,Irazusta - Subcomisaría,25mm
2014-01-19,Pastor Britos,19mm
2014-01-19,Pehuajó Sur - Subcomisaría,26mm
2014-01-19,Perdices,---mm
2014-01-19,Rincón del Gato - Comisaría,---mm
2014-01-19,Talitas - Subcomisaría,2mm
2014-01-22,Alarcón - Destacamento,22mm
2014-01-22,Aldea San Antonio (Scheffer),40mm
2014-01-22,Costa Río Uruguay - Comisaría,---mm
2014-01-22,Costa San Antonio,35mm
2014-01-22,Cuchilla Redonda - Comisaría,20mm
2014-01-22,Escriña - Destacamento,20mm
2014-01-22,Estación Gilbert - Comisaría,13mm
2014-01-22,Faustino M. Parera - Destacamento,16mm
2014-01-22,Gchú - Ciudad - Municipalidad,123mm
2014-01-22,Gral. Almada - Comisaría,34mm
2014-01-22,Irazusta - Subcomisaría,22mm
2014-01-22,Pastor Britos,35mm
2014-01-22,Pehuajó Sur - Subcomisaría,40mm
2014-01-22,Perdices,96mm
2014-01-22,Rincón del Gato - Comisaría,---mm
2014-01-22,Talitas - Subcomisaría,45mm
2014-01-23,Alarcón - Destacamento,12mm
2014-01-23,Aldea San Antonio (Scheffer),---mm
2014-01-23,Costa Río Uruguay - Comisaría,---mm
2014-01-23,Costa San Antonio,10mm
2014-01-23,Cuchilla Redonda - Comisaría,34mm
2014-01-23,Escriña - Destacamento,---mm
2014-01-23,Estación Gilbert - Comisaría,---mm
2014-01-23,Faustino M. Parera - Destacamento,8mm
2014-01-23,Gchú - Ciudad - Municipalidad,---mm
2014-01-23,Gral. Almada - Comisaría,9mm
2014-01-23,Irazusta - Subcomisaría,10mm
2014-01-23,Pastor Britos,10mm
2014-01-23,Pehuajó Sur - Subcomisaría,35mm
2014-01-23,Perdices,---mm
2014-01-23,Rincón del Gato - Comisaría,---mm
2014-01-23,Talitas - Subcomisaría,35mm
2014-01-27,Alarcón - Destacamento,14mm
2014-01-27,Aldea San Antonio (Scheffer),2mm
2014-01-27,Costa Río Uruguay - Comisaría,---mm
2014-01-27,Costa San Antonio,15mm
2014-01-27,Cuchilla Redonda - Comisaría,5mm
2014-01-27,Escriña - Destacamento,7mm
2014-01-27,Estación Gilbert - Comisaría,7mm
2014-01-27,Faustino M. Parera - Destacamento,15mm
2014-01-27,Gchú - Ciudad - Municipalidad,12mm
2014-01-27,Gral. Almada - Comisaría,14mm
2014-01-27,Irazusta - Subcomisaría,15mm
2014-01-27,Pastor Britos,14mm
2014-01-27,Pehuajó Sur - Subcomisaría,10mm
2014-01-27,Perdices,---mm
2014-01-27,Rincón del Gato - Comisaría,---mm
2014-01-27,Talitas - Subcomisaría,14mm
2014-01-29,Alarcón - Destacamento,---mm
2014-01-29,Aldea San Antonio (Scheffer),---mm
2014-01-29,Costa Río Uruguay - Comisaría,---mm
2014-01-29,Costa San Antonio,---mm
2014-01-29,Cuchilla Redonda - Comisaría,---mm
2014-01-29,Escriña - Destacamento,---mm
2014-01-29,Estación Gilbert - Comisaría,---mm
2014-01-29,Faustino M. Parera - Destacamento,---mm
2014-01-29,Gchú - Ciudad - Municipalidad,2mm
2014-01-29,Gral. Almada - Comisaría,---mm
2014-01-29,Irazusta - Subcomisaría,---mm
2014-01-29,Pastor Britos,---mm
2014-01-29,Pehuajó Sur - Subcomisaría,---mm
2014-01-29,Perdices,---mm
2014-01-29,Rincón del Gato - Comisaría,---mm
2014-01-29,Talitas - Subcomisaría,---mm
2014-01-30,Alarcón - Destacamento,---mm
2014-01-30,Aldea San Antonio (Scheffer),---mm
2014-01-30,Costa Río Uruguay - Comisaría,---mm
2014-01-30,Costa San Antonio,---mm
2014-01-30,Cuchilla Redonda - Comisaría,---mm
2014-01-30,Escriña - Destacamento,---mm
2014-01-30,Estación Gilbert - Comisaría,---mm
2014-01-30,Faustino M. Parera - Destacamento,---mm
2014-01-30,Gchú - Ciudad - Municipalidad,---mm
2014-01-30,Gral. Almada - Comisaría,---mm
2014-01-30,Irazusta - Subcomisaría,---mm
2014-01-30,Pastor Britos,---mm
2014-01-30,Pehuajó Sur - Subcomisaría,---mm
2014-01-30,Perdices,---mm
2014-01-30,Rincón del Gato - Comisaría,---mm
2014-01-30,Talitas - Subcomisaría,---mm
2014-01-31,Alarcón - Destacamento,---mm
2014-01-31,Aldea San Antonio (Scheffer),---mm
2014-01-31,Costa Río Uruguay - Comisaría,---mm
2014-01-31,Costa San Antonio,---mm
2014-01-31,Cuchilla Redonda - Comisaría,---mm
2014-01-31,Escriña - Destacamento,---mm
2014-01-31,Estación Gilbert - Comisaría,---mm
2014-01-31,Faustino M. Parera - Destacamento,---mm
2014-01-31,Gchú - Ciudad - Municipalidad,---mm
2014-01-31,Gral. Almada - Comisaría,---mm
2014-01-31,Irazusta - Subcomisaría,---mm
2014-01-31,Pastor Britos,---mm
2014-01-31,Pehuajó Sur - Subcomisaría,---mm
2014-01-31,Perdices,---mm
2014-01-31,Rincón del Gato - Comisaría,---mm
2014-01-31,Talitas - Subcomisaría,---mm
2014-02-01,Alarcón - Destacamento,54mm
2014-02-01,Aldea San Antonio (Scheffer),28mm
2014-02-01,Costa Río Uruguay - Comisaría,40mm
2014-02-01,Costa San Antonio,22mm
2014-02-01,Cuchilla Redonda - Comisaría,45mm
2014-02-01,Escriña - Destacamento,24mm
2014-02-01,Estación Gilbert - Comisaría,24mm
2014-02-01,Faustino M. Parera - Destacamento,22mm
2014-02-01,Gchú - Ciudad - Municipalidad,48mm
2014-02-01,Gral. Almada - Comisaría,24mm
2014-02-01,Irazusta - Subcomisaría,10mm
2014-02-01,Pastor Britos,20mm
2014-02-01,Pehuajó Sur - Subcomisaría,43mm
2014-02-01,Perdices,75mm
2014-02-01,Rincón del Gato - Comisaría,50mm
2014-02-01,Talitas - Subcomisaría,10mm
2014-02-03,Alarcón - Destacamento,28mm
2014-02-03,Aldea San Antonio (Scheffer),33mm
2014-02-03,Costa Río Uruguay - Comisaría,---mm
2014-02-03,Costa San Antonio,21mm
2014-02-03,Cuchilla Redonda - Comisaría,25mm
2014-02-03,Escriña - Destacamento,26mm
2014-02-03,Estación Gilbert - Comisaría,24mm
2014-02-03,Faustino M. Parera - Destacamento,20mm
2014-02-03,Gchú - Ciudad - Municipalidad,50mm
2014-02-03,Gral. Almada - Comisaría,50mm
2014-02-03,Irazusta - Subcomisaría,45mm
2014-02-03,Pastor Britos,42mm
2014-02-03,Pehuajó Sur - Subcomisaría,40mm
2014-02-03,Perdices,51mm
2014-02-03,Rincón del Gato - Comisaría,---mm
2014-02-03,Talitas - Subcomisaría,32mm
2014-02-04,Alarcón - Destacamento,---mm
2014-02-04,Aldea San Antonio (Scheffer),---mm
2014-02-04,Costa Río Uruguay - Comisaría,---mm
2014-02-04,Costa San Antonio,---mm
2014-02-04,Cuchilla Redonda - Comisaría,---mm
2014-02-04,Escriña - Destacamento,---mm
2014-02-04,Estación Gilbert - Comisaría,---mm
2014-02-04,Faustino M. Parera - Destacamento,---mm
2014-02-04,Gchú - Ciudad - Municipalidad,---mm
2014-02-04,Gral. Almada - Comisaría,---mm
2014-02-04,Irazusta - Subcomisaría,---mm
2014-02-04,Pastor Britos,---mm
2014-02-04,Pehuajó Sur - Subcomisaría,---mm
2014-02-04,Perdices,---mm
2014-02-04,Rincón del Gato - Comisaría,---mm
2014-02-04,Talitas - Subcomisaría,---mm
2014-02-05,Alarcón - Destacamento,---mm
2014-02-05,Aldea San Antonio (Scheffer),---mm
2014-02-05,Costa Río Uruguay - Comisaría,---mm
2014-02-05,Costa San Antonio,---mm
2014-02-05,Cuchilla Redonda - Comisaría,---mm
2014-02-05,Escriña - Destacamento,---mm
2014-02-05,Estación Gilbert - Comisaría,---mm
2014-02-05,Faustino M. Parera - Destacamento,---mm
2014-02-05,Gchú - Ciudad - Municipalidad,---mm
2014-02-05,Gral. Almada - Comisaría,---mm
2014-02-05,Irazusta - Subcomisaría,---mm
2014-02-05,Pastor Britos,---mm
2014-02-05,Pehuajó Sur - Subcomisaría,---mm
2014-02-05,Perdices,---mm
2014-02-05,Rincón del Gato - Comisaría,---mm
2014-02-05,Talitas - Subcomisaría,---mm
2014-02-06,Alarcón - Destacamento,27mm
2014-02-06,Aldea San Antonio (Scheffer),30mm
2014-02-06,Costa Río Uruguay - Comisaría,---mm
2014-02-06,Costa San Antonio,10mm
2014-02-06,Cuchilla Redonda - Comisaría,27mm
2014-02-06,Escriña - Destacamento,30mm
2014-02-06,Estación Gilbert - Comisaría,6mm
2014-02-06,Faustino M. Parera - Destacamento,30mm
2014-02-06,Gchú - Ciudad - Municipalidad,28mm
2014-02-06,Gral. Almada - Comisaría,30mm
2014-02-06,Irazusta - Subcomisaría,8mm
2014-02-06,Pastor Britos,30mm
2014-02-06,Pehuajó Sur - Subcomisaría,12mm
2014-02-06,Perdices,49mm
2014-02-06,Rincón del Gato - Comisaría,---mm
2014-02-06,Talitas - Subcomisaría,15mm
2014-02-09,Alarcón - Destacamento,---mm
2014-02-09,Aldea San Antonio (Scheffer),---mm
2014-02-09,Costa Río Uruguay - Comisaría,---mm
2014-02-09,Costa San Antonio,7mm
2014-02-09,Cuchilla Redonda - Comisaría,---mm
2014-02-09,Escriña - Destacamento,---mm
2014-02-09,Estación Gilbert - Comisaría,8mm
2014-02-09,Faustino M. Parera - Destacamento,---mm
2014-02-09,Gchú - Ciudad - Municipalidad,34mm
2014-02-09,Gral. Almada - Comisaría,---mm
2014-02-09,Irazusta - Subcomisaría,---mm
2014-02-09,Pastor Britos,---mm
2014-02-09,Pehuajó Sur - Subcomisaría,---mm
2014-02-09,Perdices,31mm
2014-02-09,Rincón del Gato - Comisaría,---mm
2014-02-09,Talitas - Subcomisaría,---mm
2014-02-10,Alarcón - Destacamento,---mm
2014-02-10,Aldea San Antonio (Scheffer),---mm
2014-02-10,Costa Río Uruguay - Comisaría,---mm
2014-02-10,Costa San Antonio,---mm
2014-02-10,Cuchilla Redonda - Comisaría,---mm
2014-02-10,Escriña - Destacamento,---mm
2014-02-10,Estación Gilbert - Comisaría,---mm
2014-02-10,Faustino M. Parera - Destacamento,---mm
2014-02-10,Gchú - Ciudad - Municipalidad,---mm
2014-02-10,Gral. Almada - Comisaría,---mm
2014-02-10,Irazusta - Subcomisaría,---mm
2014-02-10,Pastor Britos,---mm
2014-02-10,Pehuajó Sur - Subcomisaría,---mm
2014-02-10,Perdices,---mm
2014-02-10,Rincón del Gato - Comisaría,---mm
2014-02-10,Talitas - Subcomisaría,---mm
2014-02-11,Alarcón - Destacamento,50mm
2014-02-11,Aldea San Antonio (Scheffer),15mm
2014-02-11,Costa Río Uruguay - Comisaría,22mm
2014-02-11,Costa San Antonio,31mm
2014-02-11,Cuchilla Redonda - Comisaría,40mm
2014-02-11,Escriña - Destacamento,34mm
2014-02-11,Estación Gilbert - Comisaría,15mm
2014-02-11,Faustino M. Parera - Destacamento,31mm
2014-02-11,Gchú - Ciudad - Municipalidad,25mm
2014-02-11,Gral. Almada - Comisaría,31mm
2014-02-11,Irazusta - Subcomisaría,24mm
2014-02-11,Pastor Britos,31mm
2014-02-11,Pehuajó Sur - Subcomisaría,19mm
2014-02-11,Perdices,19mm
2014-02-11,Rincón del Gato - Comisaría,15mm
2014-02-11,Talitas - Subcomisaría,17mm
2014-02-13,Alarcón - Destacamento,---mm
2014-02-13,Aldea San Antonio (Scheffer),---mm
2014-02-13,Costa Río Uruguay - Comisaría,---mm
2014-02-13,Costa San Antonio,---mm
2014-02-13,Cuchilla Redonda - Comisaría,---mm
2014-02-13,Escriña - Destacamento,---mm
2014-02-13,Estación Gilbert - Comisaría,---mm
2014-02-13,Faustino M. Parera - Destacamento,---mm
2014-02-13,Gchú - Ciudad - Municipalidad,---mm
2014-02-13,Gral. Almada - Comisaría,---mm
2014-02-13,Irazusta - Subcomisaría,---mm
2014-02-13,Pastor Britos,---mm
2014-02-13,Pehuajó Sur - Subcomisaría,---mm
2014-02-13,Perdices,---mm
2014-02-13,Rincón del Gato - Comisaría,---mm
2014-02-13,Talitas - Subcomisaría,---mm
2014-02-18,Alarcón - Destacamento,6mm
2014-02-18,Aldea San Antonio (Scheffer),10mm
2014-02-18,Costa Río Uruguay - Comisaría,---mm
2014-02-18,Costa San Antonio,---mm
2014-02-18,Cuchilla Redonda - Comisaría,6mm
2014-02-18,Escriña - Destacamento,---mm
2014-02-18,Estación Gilbert - Comisaría,3mm
2014-02-18,Faustino M. Parera - Destacamento,6mm
2014-02-18,Gchú - Ciudad - Municipalidad,---mm
2014-02-18,Gral. Almada - Comisaría,---mm
2014-02-18,Irazusta - Subcomisaría,6mm
2014-02-18,Pastor Britos,35mm
2014-02-18,Pehuajó Sur - Subcomisaría,5mm
2014-02-18,Perdices,15mm
2014-02-18,Rincón del Gato - Comisaría,---mm
2014-02-18,Talitas - Subcomisaría,30mm
2014-02-19,Alarcón - Destacamento,8mm
2014-02-19,Aldea San Antonio (Scheffer),25mm
2014-02-19,Costa Río Uruguay - Comisaría,---mm
2014-02-19,Costa San Antonio,45mm
2014-02-19,Cuchilla Redonda - Comisaría,5mm
2014-02-19,Escriña - Destacamento,10mm
2014-02-19,Estación Gilbert - Comisaría,36mm
2014-02-19,Faustino M. Parera - Destacamento,44mm
2014-02-19,Gchú - Ciudad - Municipalidad,23mm
2014-02-19,Gral. Almada - Comisaría,42mm
2014-02-19,Irazusta - Subcomisaría,10mm
2014-02-19,Pastor Britos,41mm
2014-02-19,Pehuajó Sur - Subcomisaría,8mm
2014-02-19,Perdices,8mm
2014-02-19,Rincón del Gato - Comisaría,---mm
2014-02-19,Talitas - Subcomisaría,4mm
2014-02-22,Alarcón - Destacamento,---mm
2014-02-22,Aldea San Antonio (Scheffer),---mm
2014-02-22,Costa Río Uruguay - Comisaría,---mm
2014-02-22,Costa San Antonio,---mm
2014-02-22,Cuchilla Redonda - Comisaría,---mm
2014-02-22,Escriña - Destacamento,---mm
2014-02-22,Estación Gilbert - Comisaría,---mm
2014-02-22,Faustino M. Parera - Destacamento,---mm
2014-02-22,Gchú - Ciudad - Municipalidad,---mm
2014-02-22,Gral. Almada - Comisaría,---mm
2014-02-22,Irazusta - Subcomisaría,---mm
2014-02-22,Pastor Britos,---mm
2014-02-22,Pehuajó Sur - Subcomisaría,---mm
2014-02-22,Perdices,---mm
2014-02-22,Rincón del Gato - Comisaría,---mm
2014-02-22,Talitas - Subcomisaría,---mm
2014-02-24,Alarcón - Destacamento,---mm
2014-02-24,Aldea San Antonio (Scheffer),5mm
2014-02-24,Costa Río Uruguay - Comisaría,---mm
2014-02-24,Costa San Antonio,---mm
2014-02-24,Cuchilla Redonda - Comisaría,---mm
2014-02-24,Escriña - Destacamento,2mm
2014-02-24,Estación Gilbert - Comisaría,3mm
2014-02-24,Faustino M. Parera - Destacamento,---mm
2014-02-24,Gchú - Ciudad - Municipalidad,---mm
2014-02-24,Gral. Almada - Comisaría,---mm
2014-02-24,Irazusta - Subcomisaría,---mm
2014-02-24,Pastor Britos,1mm
2014-02-24,Pehuajó Sur - Subcomisaría,---mm
2014-02-24,Perdices,---mm
2014-02-24,Rincón del Gato - Comisaría,---mm
2014-02-24,Talitas - Subcomisaría,---mm
2014-02-25,Alarcón - Destacamento,---mm
2014-02-25,Aldea San Antonio (Scheffer),---mm
2014-02-25,Costa Río Uruguay - Comisaría,---mm
2014-02-25,Costa San Antonio,---mm
2014-02-25,Cuchilla Redonda - Comisaría,---mm
2014-02-25,Escriña - Destacamento,---mm
2014-02-25,Estación Gilbert - Comisaría,---mm
2014-02-25,Faustino M. Parera - Destacamento,---mm
2014-02-25,Gchú - Ciudad - Municipalidad,---mm
2014-02-25,Gral. Almada - Comisaría,---mm
2014-02-25,Irazusta - Subcomisaría,---mm
2014-02-25,Pastor Britos,---mm
2014-02-25,Pehuajó Sur - Subcomisaría,---mm
2014-02-25,Perdices,---mm
2014-02-25,Rincón del Gato - Comisaría,---mm
2014-02-25,Talitas - Subcomisaría,---mm
2014-02-26,Alarcón - Destacamento,---mm
2014-02-26,Aldea San Antonio (Scheffer),---mm
2014-02-26,Costa Río Uruguay - Comisaría,---mm
2014-02-26,Costa San Antonio,---mm
2014-02-26,Cuchilla Redonda - Comisaría,---mm
2014-02-26,Escriña - Destacamento,---mm
2014-02-26,Estación Gilbert - Comisaría,---mm
2014-02-26,Faustino M. Parera - Destacamento,---mm
2014-02-26,Gchú - Ciudad - Municipalidad,---mm
2014-02-26,Gral. Almada - Comisaría,---mm
2014-02-26,Irazusta - Subcomisaría,---mm
2014-02-26,Pastor Britos,---mm
2014-02-26,Pehuajó Sur - Subcomisaría,---mm
2014-02-26,Perdices,---mm
2014-02-26,Rincón del Gato - Comisaría,---mm
2014-02-26,Talitas - Subcomisaría,---mm
2014-03-04,Alarcón - Destacamento,---mm
2014-03-04,Aldea San Antonio (Scheffer),---mm
2014-03-04,Costa Río Uruguay - Comisaría,---mm
